ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YDL011C,,,dma618,1168,665,0.5693493150684932,1.0,0.0601503759398496,0.0,0.0060150375939849,0.0090225563909774,0.0421052631578947,0.0045112781954887,0.118796992481203,0.7533834586466165,0.0,0.0060150375939849,0.0
YER117W,RPL23B,,dma1412,1492,250,0.1675603217158177,1.0,0.108,0.0,0.036,0.004,0.048,0.008,0.164,0.616,0.0,0.016,0.0
YER033C,ZRG8,,dma1344,2414,511,0.2116818558409279,1.0,0.1643835616438356,0.0,0.0587084148727984,0.0254403131115459,0.0391389432485322,0.0039138943248532,0.1135029354207436,0.5303326810176126,0.0,0.0645792563600782,0.0
YGR144W,THI4,,dma1907,2171,691,0.3182865039152464,1.0,0.1982633863965267,0.0,0.0520984081041968,0.0463096960926193,0.0376266280752532,0.0057887120115774,0.1128798842257597,0.5036179450072359,0.0,0.0434153400868306,0.0
YGR023W,MTL1,,dma1811,2162,1057,0.4888991674375578,1.0,0.0009460737937559,0.0,0.0,0.0,0.0,0.0842005676442762,0.0,0.9148533585619678,0.0,0.0,0.0
YGR239C,PEX21,,dma2003,2403,528,0.2197253433208489,1.0,0.1647727272727272,0.0,0.1022727272727272,0.0303030303030303,0.0757575757575757,0.0113636363636363,0.1875,0.3731060606060606,0.0,0.0549242424242424,0.0
YLR296W,,,dma3347,1828,1069,0.5847921225382933,1.0,0.0,0.0,0.0,0.0,0.0046772684752104,0.0505144995322731,0.0205799812909261,0.9242282507015904,0.0,0.0,0.0
YLR041W,,,dma3142,1507,858,0.5693430656934306,1.0,0.0757575757575757,0.0,0.0104895104895104,0.0198135198135198,0.0104895104895104,0.0093240093240093,0.1328671328671328,0.7331002331002331,0.0,0.0081585081585081,0.0
YNL234W,,,dma4115,1921,296,0.1540864133263925,1.0,0.4560810810810811,0.0,0.1013513513513513,0.0304054054054054,0.1283783783783783,0.0135135135135135,0.0912162162162162,0.1216216216216216,0.0,0.0574324324324324,0.0
YNL129W,NRK1,,dma4022,1988,1407,0.7077464788732394,1.0,0.0,0.0,0.0,0.0,0.0,0.0852878464818763,0.0,0.9147121535181236,0.0,0.0,0.0
YNL196C,SLZ1,,dma4074,1293,651,0.5034802784222738,1.0,0.0291858678955453,0.0,0.0030721966205837,0.0015360983102918,0.0153609831029185,0.0076804915514592,0.1996927803379416,0.7403993855606759,0.0,0.0030721966205837,0.0
YNL098C,RAS2,,dma4019,2598,605,0.2328714395688991,1.0,0.4909090909090909,0.0,0.0793388429752066,0.0214876033057851,0.0776859504132231,0.0132231404958677,0.0611570247933884,0.2165289256198347,0.0,0.0396694214876033,0.0
YPL247C,,,dma4979,2317,1188,0.5127319810099267,1.0,0.1069023569023569,0.0,0.0058922558922558,0.0151515151515151,0.042087542087542,0.0193602693602693,0.0799663299663299,0.7138047138047138,0.0016835016835016,0.0151515151515151,0.0
YPL140C,MKK2,,dma4883,1958,1147,0.5858018386108274,1.0,0.006102877070619,0.0,0.001743679163034,0.000871839581517,0.005231037489102,0.074978204010462,0.023539668700959,0.8857890148212729,0.0,0.001743679163034,0.0
YFL033C,RIM15,,dma5267,2695,759,0.2816326530612245,1.0,0.1515151515151515,0.0,0.0513833992094861,0.0289855072463768,0.0764163372859025,0.0158102766798418,0.1673254281949934,0.4677206851119894,0.0039525691699604,0.0368906455862977,0.0
YEL026W,SNU13,snu13-l67w,tsa810-37C,1387,798,0.5753424657534246,1.0,0.0100250626566416,0.0,0.0025062656641604,0.0100250626566416,0.0050125313283208,0.0526315789473684,0.0200501253132832,0.8922305764411027,0.0050125313283208,0.0025062656641604,0.0
