ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-11,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YDR021W,FAL1,fal1-1,TSA728-37C,474,160,0.3375527426160337,1.0,0.0375,0.0,0.3875,0.2125,0.21875,0.1125,0.0,0.0,0.0125,0.0,0.01875,0.0
YMR190C,SGS1,,DMA3784-37C,1076,164,0.1524163568773234,1.0,0.0426829268292682,0.0,0.2439024390243902,0.2073170731707317,0.2560975609756097,0.1463414634146341,0.0,0.0,0.0182926829268292,0.0121951219512195,0.0670731707317073,0.0060975609756097
YJL046W,AIM22,,DMA2464-37C,326,72,0.2208588957055214,1.0,0.0694444444444444,0.0138888888888888,0.2361111111111111,0.2083333333333333,0.1805555555555555,0.1944444444444444,0.0,0.0,0.0138888888888888,0.0138888888888888,0.0694444444444444,0.0
YEL019C,MMS21,mms21-1,TSA533-37C,1695,285,0.168141592920354,1.0,0.1122807017543859,0.0,0.0912280701754386,0.2491228070175438,0.2105263157894736,0.2,0.0,0.0,0.0070175438596491,0.0175438596491228,0.1052631578947368,0.0070175438596491
YLR293C,GSP1,gsp1-p162l,TSA256-37C,563,125,0.2220248667850799,1.0,0.032,0.0,0.296,0.112,0.224,0.24,0.0,0.0,0.024,0.008,0.048,0.016
YMR304W,UBP15,,DMA3909-37C,1158,235,0.2029360967184801,1.0,0.0553191489361702,0.0,0.1617021276595744,0.1957446808510638,0.3574468085106383,0.1659574468085106,0.0,0.0,0.0127659574468085,0.025531914893617,0.0212765957446808,0.0042553191489361
YDR498C,SEC20,sec20-1,TSA55-37C,227,61,0.2687224669603524,1.0,0.0983606557377049,0.0,0.2950819672131147,0.0655737704918032,0.2786885245901639,0.2295081967213114,0.0,0.0,0.0,0.0327868852459016,0.0,0.0
YAL034W-A,MTW1,mtw1-ts,TSA235-37C,799,127,0.1589486858573216,1.0,0.0314960629921259,0.0157480314960629,0.2440944881889764,0.1574803149606299,0.2440944881889764,0.2047244094488189,0.0,0.0,0.0314960629921259,0.0314960629921259,0.0393700787401574,0.0
YLL031C,GPI13,gpi13-5,TSA197-37C,417,84,0.2014388489208633,1.0,0.0595238095238095,0.0119047619047619,0.2619047619047619,0.1785714285714285,0.1666666666666666,0.119047619047619,0.0,0.0,0.0,0.1071428571428571,0.0357142857142857,0.0595238095238095
YIL118W,RHO3,rho3-1,TSA654-37C,267,116,0.4344569288389513,1.0,0.0517241379310344,0.0,0.4137931034482758,0.2068965517241379,0.1293103448275862,0.1637931034482758,0.0,0.0,0.0172413793103448,0.0,0.0172413793103448,0.0
