ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YCR102C,,,dma603,373,75,0.2010723860589812,1.0,0.0666666666666666,0.0,0.0,0.04,0.0,0.0933333333333333,0.0,0.6,0.0,0.0,0.2
YDL006W,PTC1,,dma620,492,82,0.1666666666666666,1.0,0.1707317073170731,0.0,0.0365853658536585,0.0365853658536585,0.0,0.0853658536585365,0.0,0.4512195121951219,0.0,0.0,0.2195121951219512
YCR008W,SAT4,,dma533,307,78,0.254071661237785,1.0,0.0769230769230769,0.0,0.2051282051282051,0.1923076923076923,0.0,0.1025641025641025,0.0,0.2948717948717949,0.0,0.0,0.1282051282051282
YDL035C,GPR1,,dma628,399,80,0.200501253132832,1.0,0.0375,0.0,0.0375,0.1,0.0,0.0625,0.0,0.5,0.0,0.0,0.2625
YBR294W,SUL1,,dma467,266,88,0.3308270676691729,1.0,0.0909090909090909,0.0,0.0,0.0681818181818181,0.0,0.034090909090909,0.0,0.5909090909090909,0.0,0.0,0.2159090909090909
YCL024W,KCC4,,dma470,580,149,0.2568965517241379,1.0,0.087248322147651,0.0,0.0134228187919463,0.0604026845637583,0.0,0.2483221476510067,0.0,0.4161073825503356,0.0,0.0,0.174496644295302
YDR360W,OPI7,,dma1101,400,66,0.165,1.0,0.1363636363636363,0.0,0.0454545454545454,0.1515151515151515,0.0,0.106060606060606,0.0,0.4090909090909091,0.0,0.0,0.1515151515151515
YDR258C,HSP78,,dma1014,236,59,0.25,1.0,0.0,0.0,0.0,0.0169491525423728,0.0,0.0508474576271186,0.0,0.576271186440678,0.0,0.0,0.3559322033898305
YER155C,BEM2,,dma1444,406,81,0.1995073891625615,1.0,0.0493827160493827,0.0,0.0987654320987654,0.0864197530864197,0.0,0.0617283950617283,0.0,0.3209876543209876,0.0,0.0,0.382716049382716
YER048C,CAJ1,,dma1353,852,218,0.2558685446009389,1.0,0.146788990825688,0.0,0.091743119266055,0.1330275229357798,0.0,0.110091743119266,0.0,0.3623853211009174,0.0,0.0,0.1559633027522936
YER162C,RAD4,,dma1463,401,84,0.2094763092269326,1.0,0.1309523809523809,0.0,0.0119047619047619,0.0714285714285714,0.0,0.1666666666666666,0.0,0.3452380952380952,0.0,0.0,0.2738095238095238
YER069W,"ARG5,6",,dma1377,515,129,0.2504854368932039,1.0,0.0930232558139534,0.0,0.0155038759689922,0.0465116279069767,0.0,0.1007751937984496,0.0,0.5426356589147286,0.0,0.0,0.2015503875968992
YEL061C,CIN8,,dma1302,317,100,0.3154574132492113,1.0,0.31,0.0,0.05,0.12,0.0,0.09,0.0,0.31,0.0,0.0,0.12
YER010C,,,dma1310,837,147,0.1756272401433691,1.0,0.1088435374149659,0.0,0.0476190476190476,0.1020408163265306,0.0,0.0748299319727891,0.0,0.4353741496598639,0.0,0.0,0.2312925170068027
YER120W,SCS2,,dma1408,318,62,0.1949685534591195,1.0,0.2258064516129032,0.0,0.1129032258064516,0.064516129032258,0.0,0.1290322580645161,0.0,0.2903225806451613,0.0,0.0,0.1774193548387097
YGL212W,VAM7,,dma1732,589,113,0.1918505942275042,1.0,0.0973451327433628,0.0,0.0,0.0176991150442477,0.0,0.1150442477876106,0.0,0.4513274336283185,0.0,0.0,0.3185840707964602
YFR020W,,,dma1551,307,80,0.260586319218241,1.0,0.1375,0.0,0.05,0.15,0.0,0.0875,0.0,0.35,0.0,0.0,0.225
YGR066C,,,dma1843,558,104,0.1863799283154122,1.0,0.1634615384615384,0.0,0.0576923076923076,0.1057692307692307,0.0,0.1923076923076923,0.0,0.3173076923076923,0.0,0.0,0.1634615384615384
YGR054W,,,dma1846,283,118,0.4169611307420495,1.0,0.0847457627118644,0.0,0.1101694915254237,0.0423728813559322,0.0,0.0932203389830508,0.0,0.5,0.0,0.0,0.1694915254237288
YFR025C,HIS2,,dma1568,363,58,0.1597796143250688,1.0,0.0862068965517241,0.0,0.0172413793103448,0.0862068965517241,0.0,0.0517241379310344,0.0,0.4482758620689655,0.0,0.0,0.3103448275862069
YGR092W,DBF2,,dma1850,154,35,0.2272727272727272,1.0,0.1428571428571428,0.0,0.2571428571428571,0.0571428571428571,0.0,0.0285714285714285,0.0,0.2285714285714285,0.0,0.0,0.2857142857142857
YGL127C,SOH1,,dma1671,436,138,0.3165137614678899,1.0,0.1304347826086956,0.0,0.0144927536231884,0.0869565217391304,0.0,0.0507246376811594,0.0,0.5434782608695652,0.0,0.0,0.1739130434782608
YGL136C,MRM2,,dma1690,175,65,0.3714285714285714,1.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.1384615384615384,0.0,0.4615384615384615,0.0,0.0,0.2461538461538461
YGL195W,GCN1,,dma1722,793,133,0.1677175283732661,1.0,0.0827067669172932,0.0,0.0526315789473684,0.0526315789473684,0.0,0.1203007518796992,0.0,0.4135338345864661,0.0,0.0,0.2781954887218045
YGL043W,DST1,,dma1631,438,107,0.2442922374429223,1.0,0.1121495327102803,0.0,0.0560747663551401,0.0654205607476635,0.0,0.1401869158878504,0.0,0.4485981308411215,0.0,0.0,0.1775700934579439
YHR158C,KEL1,,dma2186,501,111,0.2215568862275449,1.0,0.072072072072072,0.0,0.081081081081081,0.027027027027027,0.0,0.2972972972972973,0.0,0.4054054054054054,0.0,0.0,0.1171171171171171
YGR270W,YTA7,,dma2009,559,165,0.295169946332737,1.0,0.0545454545454545,0.0,0.0424242424242424,0.0666666666666666,0.0,0.1151515151515151,0.0,0.4969696969696969,0.0,0.0,0.2242424242424242
YJR011C,,,dma2606,449,96,0.2138084632516703,1.0,0.0833333333333333,0.0,0.0833333333333333,0.0208333333333333,0.0,0.2395833333333333,0.0,0.2708333333333333,0.0,0.0,0.3020833333333333
YJL168C,SET2,,dma2546,553,127,0.2296564195298372,1.0,0.1574803149606299,0.0,0.0314960629921259,0.0393700787401574,0.0,0.1023622047244094,0.0,0.4409448818897638,0.0,0.0,0.2283464566929134
YJR053W,BFA1,,dma2650,393,116,0.2951653944020356,1.0,0.0344827586206896,0.0,0.1120689655172413,0.0172413793103448,0.0,0.2672413793103448,0.0,0.3534482758620689,0.0,0.0,0.2155172413793103
YJL157C,FAR1,,dma2555,503,91,0.1809145129224652,1.0,0.1208791208791208,0.0,0.0989010989010989,0.0659340659340659,0.0,0.1318681318681318,0.0,0.3626373626373626,0.0,0.0,0.2197802197802197
YJL183W,MNN11,,dma2559,591,116,0.1962774957698815,1.0,0.0344827586206896,0.0,0.0689655172413793,0.0775862068965517,0.0,0.043103448275862,0.0,0.4482758620689655,0.0,0.0,0.3275862068965517
YJR077C,MIR1,,dma2661,349,59,0.1690544412607449,1.0,0.1864406779661017,0.0,0.0508474576271186,0.0169491525423728,0.0,0.135593220338983,0.0,0.3559322033898305,0.0,0.0,0.2542372881355932
YKL184W,SPE1,,dma2883,264,76,0.2878787878787879,1.0,0.1447368421052631,0.0,0.0526315789473684,0.0789473684210526,0.0,0.2105263157894736,0.0,0.3552631578947368,0.0,0.0,0.1578947368421052
