ORF,Name,Allele,Strain ID,Num_cells,Num_cells_outliers,Penetrance,normal,Cluster_normal-0,Cluster_normal-1,Cluster_normal-10,Cluster_normal-11,Cluster_normal-2,Cluster_normal-3,Cluster_normal-4,Cluster_normal-5,Cluster_normal-6,Cluster_normal-7,Cluster_normal-8,Cluster_normal-9
YBR278W,DPB3,,dma435,536,102,0.1902985074626865,1.0,0.0,0.0784313725490196,0.0,0.0294117647058823,0.0784313725490196,0.1274509803921568,0.0098039215686274,0.0294117647058823,0.5392156862745098,0.0,0.088235294117647,0.0196078431372549
YDR159W,SAC3,,dma960,82,51,0.6219512195121951,1.0,0.1764705882352941,0.0784313725490196,0.0,0.0196078431372549,0.0392156862745098,0.0588235294117647,0.0,0.0,0.2745098039215686,0.0,0.3529411764705882,0.0
YDR392W,SPT3,,dma1125,100,44,0.44,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.0,0.0,0.0,0.5681818181818182,0.0,0.2727272727272727,0.0
YDR149C,,,dma947,339,79,0.2330383480825958,1.0,0.0886075949367088,0.1518987341772152,0.0126582278481012,0.0379746835443038,0.1265822784810126,0.0759493670886076,0.0632911392405063,0.0,0.2151898734177215,0.0,0.2278481012658227,0.0
YDR408C,ADE8,,dma1139,275,49,0.1781818181818182,1.0,0.0204081632653061,0.0,0.0,0.0,0.3061224489795918,0.0,0.0,0.0,0.4693877551020408,0.0,0.2040816326530612,0.0
YDR121W,DPB4,,dma922,1061,245,0.2309142318567389,1.0,0.0244897959183673,0.0816326530612244,0.0,0.0244897959183673,0.0979591836734693,0.0979591836734693,0.0081632653061224,0.0489795918367346,0.5469387755102041,0.0122448979591836,0.0408163265306122,0.0163265306122449
YFR040W,SAP155,,dma1580,243,67,0.2757201646090535,1.0,0.1791044776119403,0.044776119402985,0.0,0.0149253731343283,0.1194029850746268,0.1492537313432835,0.0,0.0,0.3582089552238806,0.0,0.1343283582089552,0.0
YGL043W,DST1,,dma1631,228,92,0.4035087719298245,1.0,0.108695652173913,0.0,0.0,0.0,0.2065217391304347,0.0543478260869565,0.1413043478260869,0.0,0.217391304347826,0.0,0.1413043478260869,0.1304347826086956
YGL027C,CWH41,,dma1617,295,53,0.1796610169491525,1.0,0.0943396226415094,0.0188679245283018,0.0,0.0,0.1320754716981132,0.1320754716981132,0.0188679245283018,0.0,0.2264150943396226,0.0,0.3773584905660377,0.0
YGL136C,MRM2,,dma1690,176,79,0.4488636363636363,1.0,0.0,0.0,0.0,0.0,0.1012658227848101,0.0,0.0,0.0,0.5316455696202531,0.0,0.3670886075949367,0.0
